time_sec,e_x,e_y,e_z,error_norm,error_integral
0.400000,0.000180774,-0.002918302,1.965090491,1.965092666,0.785762801
0.408000,0.000188597,-0.002867826,1.964989588,1.964991690,0.801483139
0.416000,0.000194367,-0.002754363,1.964776494,1.964778434,0.817202219
0.424000,0.000194367,-0.002754363,1.964776494,1.964778434,0.832920447
0.432000,0.000194530,-0.002683294,1.964573653,1.964575495,0.848637862
0.440000,0.000441777,-0.002888830,1.964396332,1.964398506,0.864353758
0.448000,0.000655961,-0.003008869,1.964032322,1.964034736,0.880067491
0.456000,0.000861528,-0.003115142,1.963791757,1.963794417,0.895778808
0.464000,0.000861528,-0.003115142,1.963636125,1.963638785,0.911488541
0.472000,0.001055374,-0.003195363,1.963178628,1.963181512,0.927195822
0.480000,0.001055374,-0.003195363,1.962996559,1.962999443,0.942900546
0.488000,0.001242524,-0.003266328,1.962497916,1.962501027,0.958602548
0.496000,0.001424213,-0.003338544,1.962194450,1.962197807,0.974301343
0.504000,0.001424213,-0.003338544,1.961982972,1.961986329,0.989998080
0.512000,0.001603350,-0.003397775,1.961426736,1.961430334,1.005691746
0.520000,0.001780959,-0.003448965,1.960875018,1.960878860,1.021380983
0.528000,0.001944618,-0.003464004,1.960272162,1.960276187,1.037065603
0.536000,0.001944618,-0.003464004,1.960272162,1.960276187,1.052747813
0.544000,0.002099974,-0.003461230,1.959607816,1.959611997,1.068427366
0.552000,0.002284352,-0.003554537,1.959163685,1.959168242,1.084102486
0.560000,0.002457221,-0.003621994,1.958642828,1.958647719,1.099773750
0.568000,0.002630666,-0.003695304,1.958121861,1.958127115,1.115440850
0.576000,0.002803444,-0.003771478,1.958021770,1.958027409,1.131105468
0.584000,0.002803444,-0.003771478,1.957659695,1.957665335,1.146768239
0.592000,0.002951266,-0.003757997,1.956950283,1.956956116,1.162426725
0.600000,0.003095706,-0.003741411,1.956193990,1.956200017,1.178079349
0.608000,0.003095706,-0.003741411,1.955760452,1.955766481,1.193727215
0.616000,0.003241634,-0.003720888,1.955412097,1.955418324,1.209371954
0.624000,0.003375823,-0.003674832,1.954528665,1.954535035,1.225011768
0.632000,0.003538504,-0.003734075,1.953954617,1.953961389,1.240645753
0.640000,0.003538504,-0.003734075,1.953440670,1.953447444,1.256275389
0.648000,0.003667433,-0.003691740,1.952528668,1.952535602,1.271899321
0.656000,0.003799502,-0.003631277,1.951545656,1.951552733,1.287515674
0.664000,0.003941925,-0.003642529,1.950736153,1.950743537,1.303124859
0.672000,0.003974141,-0.003175275,1.949281446,1.949288083,1.318724986
0.680000,0.004126136,-0.003249789,1.948645261,1.948652339,1.334316748
0.688000,0.004260231,-0.003258675,1.947775439,1.947782824,1.349902488
0.696000,0.004391989,-0.003254485,1.947618682,1.947626353,1.365484125
0.704000,0.004517785,-0.003236237,1.946737107,1.946745039,1.381061610
0.712000,0.004643263,-0.003226965,1.945845488,1.945853704,1.396632005
0.720000,0.004762196,-0.003203633,1.944883998,1.944892467,1.412194990
0.728000,0.004869886,-0.003155866,1.943824125,1.943832787,1.427749891
0.736000,0.004975654,-0.003119858,1.943696310,1.943705182,1.443300043
0.744000,0.005079114,-0.003079790,1.942707917,1.942716998,1.458845732
0.752000,0.005179896,-0.003026594,1.941640369,1.941649637,1.474383198
0.760000,0.005279231,-0.002982367,1.940556579,1.940566052,1.489912061
0.768000,0.005465530,-0.002862176,1.939199285,1.939209099,1.505431162
0.776000,0.005465530,-0.002862176,1.939199285,1.939209099,1.520944834
0.784000,0.005645908,-0.002749096,1.936723147,1.936733328,1.536448604
0.792000,0.005645908,-0.002749096,1.936723147,1.936733328,1.551942471
0.800000,0.005733856,-0.002681668,1.935396003,1.935406354,1.567431029
0.808000,0.005818490,-0.002602194,1.934004508,1.934015011,1.582908715
0.816000,0.005904964,-0.002532005,1.933804061,1.933814734,1.598380034
0.824000,0.005987587,-0.002448155,1.932362440,1.932373267,1.613844786
0.832000,0.006053112,-0.002281093,1.930724380,1.930735216,1.629297220
0.840000,0.006113273,-0.002505214,1.929508738,1.929520049,1.644738241
0.848000,0.006174592,-0.002730733,1.928257278,1.928269098,1.660169397
0.856000,0.006235124,-0.002946478,1.926939278,1.926951618,1.675590280
0.864000,0.006235124,-0.002946478,1.926939278,1.926951618,1.691005893
0.872000,0.006277577,-0.003065738,1.925304525,1.925317200,1.706414969
0.880000,0.006317875,-0.003169402,1.923582188,1.923595175,1.721810618
0.888000,0.006372351,-0.003343576,1.922012224,1.922025696,1.737193102
0.896000,0.006426224,-0.003505440,1.921972378,1.921986318,1.752569150
0.904000,0.006482973,-0.003663301,1.920326720,1.920341157,1.767938460
0.912000,0.006538979,-0.003808179,1.918631224,1.918646146,1.783294409
0.920000,0.006592838,-0.003945693,1.916865798,1.916881196,1.798636518
0.928000,0.006641695,-0.004062471,1.914981901,1.914997728,1.813964034
0.936000,0.006688785,-0.004167949,1.914901584,1.914917802,1.829283696
0.944000,0.006734933,-0.004269502,1.912925057,1.912941677,1.844595134
0.952000,0.006780355,-0.004367913,1.910936479,1.910953500,1.859890715
0.960000,0.006826163,-0.004469140,1.908891685,1.908909122,1.875170165
0.968000,0.006868147,-0.004554640,1.906732297,1.906750106,1.890432802
0.976000,0.006908700,-0.004637387,1.906666449,1.906684605,1.905686541
0.984000,0.006945795,-0.004713183,1.904416531,1.904435029,1.920931019
0.992000,0.006976910,-0.004769912,1.902039610,1.902058387,1.936156993
1.000000,0.007010239,-0.004832853,1.899621108,1.899640191,1.951363787
1.008000,0.007044353,-0.004892764,1.897192430,1.897211817,1.966551195
1.016000,0.007077065,-0.004944861,1.897126526,1.897146171,1.981728627
1.024000,0.007077065,-0.004944861,1.894664409,1.894684079,1.996895948
1.032000,0.007094732,-0.004946076,1.891831265,1.891851034,2.012042089
1.040000,0.007111710,-0.004939385,1.888909706,1.888929552,2.027165211
1.048000,0.007120153,-0.004909682,1.885836970,1.885856803,2.042264356
1.056000,0.007120153,-0.004909682,1.885836970,1.885856803,2.057351211
1.064000,0.007128166,-0.004882386,1.882691484,1.882711308,2.072425483
1.072000,0.007128166,-0.004882386,1.879831496,1.879851351,2.087475734
1.080000,0.007134669,-0.004852129,1.876512675,1.876532511,2.102501269
1.088000,0.007138066,-0.004809028,1.873061115,1.873080890,2.117499723
1.096000,0.007139296,-0.004765046,1.872673506,1.872693177,2.132482819
1.104000,0.007139296,-0.004765046,1.869558635,1.869578339,2.147451905
1.112000,0.007139563,-0.004725077,1.865979609,1.865999250,2.162394216
1.120000,0.007139563,-0.004725077,1.862688153,1.862707829,2.177309044
1.128000,0.007140300,-0.004683113,1.858908446,1.858928058,2.192195588
1.136000,0.007136194,-0.004630795,1.858466414,1.858485884,2.207065243
1.144000,0.007136194,-0.004630795,1.854993096,1.855012603,2.221919237
1.152000,0.007129467,-0.004578327,1.850968923,1.850988316,2.236743241
1.160000,0.007119721,-0.004509977,1.846783705,1.846802936,2.251534406
1.168000,0.007132994,-0.004512273,1.842932599,1.842951926,2.266293425
1.176000,0.007132994,-0.004512273,1.842932599,1.842951926,2.281037041
1.184000,0.007121170,-0.004441375,1.838642751,1.838661906,2.295763496
1.192000,0.007131500,-0.004436735,1.834562957,1.834582183,2.310456473
1.200000,0.007139419,-0.004427934,1.830366524,1.830385804,2.325116344
1.208000,0.007126902,-0.004362899,1.825804993,1.825824115,2.339741184
1.216000,0.007111391,-0.004288288,1.825345099,1.825363988,2.354345937
1.224000,0.007117163,-0.004274378,1.820918610,1.820937535,2.368931143
1.232000,0.007117163,-0.004274378,1.816563262,1.816582233,2.383481222
1.240000,0.007176408,-0.004339260,1.812044908,1.812064314,2.397995808
1.248000,0.007176408,-0.004339260,1.807479865,1.807499320,2.412474062
1.256000,0.007245213,-0.004394921,1.807409301,1.807429166,2.426933776
1.264000,0.007316920,-0.004443631,1.802651546,1.802671872,2.441374181
1.272000,0.007316920,-0.004443631,1.797872028,1.797892408,2.455776438
1.280000,0.007386997,-0.004487237,1.792958287,1.792979120,2.470139924
1.288000,0.007453074,-0.004526196,1.787910939,1.787932203,2.484463569
1.296000,0.007511336,-0.004554793,1.787813262,1.787834843,2.498766637
1.304000,0.007511336,-0.004554793,1.782703298,1.782724941,2.513048876
1.312000,0.007568502,-0.004584857,1.777392120,1.777414147,2.527289433
1.320000,0.007619894,-0.004605293,1.771919368,1.771941737,2.541486856
1.328000,0.007619894,-0.004605293,1.766468822,1.766491260,2.555640588
1.336000,0.007691604,-0.004673724,1.766609914,1.766632840,2.569773085
1.344000,0.007741282,-0.004690864,1.760966367,1.760989630,2.583883575
1.352000,0.007741282,-0.004690864,1.755283341,1.755306679,2.597948760
1.360000,0.007784131,-0.004695677,1.749354194,1.749377814,2.611967498
1.368000,0.007818024,-0.004695946,1.743295141,1.743318996,2.625938285
1.376000,0.007834672,-0.004688926,1.737096574,1.737120570,2.639860043
1.384000,0.007834672,-0.004688926,1.737096574,1.737120570,2.653757008
1.392000,0.007825854,-0.004664254,1.730703320,1.730727299,2.667628399
1.400000,0.007850232,-0.004695070,1.724550003,1.724574262,2.681449606
1.408000,0.007866067,-0.004723293,1.718253429,1.718277926,2.695221014
1.416000,0.007865472,-0.004744930,1.718314345,1.718338898,2.708967482
1.424000,0.007871936,-0.004782044,1.711921065,1.711945842,2.722688621
1.432000,0.007858427,-0.004809594,1.705336615,1.705361503,2.736357850
1.440000,0.007825872,-0.004834133,1.698594809,1.698619715,2.749973775
1.448000,0.007775757,-0.004861168,1.691721985,1.691746840,2.763535241
1.456000,0.007749530,-0.004905460,1.691862410,1.691887270,2.777069777
1.464000,0.007685947,-0.004942200,1.677724500,1.677749384,2.790548324
1.472000,0.007618696,-0.004985025,1.677804195,1.677828898,2.803970637
1.480000,0.007508309,-0.005025189,1.670528220,1.670552651,2.817364163
1.488000,0.007421967,-0.005077905,1.663327362,1.663351672,2.830699781
1.496000,0.007319623,-0.005134615,1.663532786,1.663556814,2.844007415
1.504000,0.007319623,-0.005134615,1.655982884,1.656007021,2.857285670
1.512000,0.007084260,-0.005195965,1.648312624,1.648336037,2.870503042
1.520000,0.006803498,-0.005276780,1.640506332,1.640528926,2.883658502
1.528000,0.006602289,-0.005358526,1.632697948,1.632720090,2.896751498
1.536000,0.006441756,-0.005441479,1.632901010,1.632922782,2.909814070
1.544000,0.006441756,-0.005441479,1.624821846,1.624843727,2.922845136
1.552000,0.006120064,-0.005557354,1.616670600,1.616691736,2.935811278
1.560000,0.005730541,-0.005699525,1.608370679,1.608390986,2.948711608
1.568000,0.005285000,-0.005868662,1.599961266,1.599980757,2.961545095
1.576000,0.005285000,-0.005868662,1.599961266,1.599980757,2.974344941
1.584000,0.004693019,-0.006155339,1.591748224,1.591767043,2.987111933
1.592000,0.004384370,-0.006310390,1.583206604,1.583225251,2.999811902
1.600000,0.004384370,-0.006310390,1.574314294,1.574333046,3.012442135
1.608000,0.003853987,-0.006546776,1.565444163,1.565462596,3.025001318
1.616000,0.003853987,-0.006546776,1.565444163,1.565462596,3.037525018
1.624000,0.003321859,-0.006788231,1.547171920,1.547190378,3.049975630
1.632000,0.002756538,-0.007044252,1.547480244,1.547498732,3.062354387
1.640000,0.002756538,-0.007044252,1.538035270,1.538053872,3.074696597
1.648000,0.002401893,-0.007386043,1.529219689,1.529239412,3.086965770
1.656000,0.002024198,-0.007735762,1.530035583,1.530056478,3.099202954
1.664000,0.002024198,-0.007735762,1.520311716,1.520332745,3.111404511
1.672000,0.001614690,-0.008102310,1.511319165,1.511341746,3.123531209
1.680000,0.001285460,-0.008630771,1.503026597,1.503051926,3.135588783
1.688000,0.001285460,-0.008630771,1.492881775,1.492907276,3.147572620
1.696000,0.000777685,-0.009034071,1.493899505,1.493927023,3.159519957
1.704000,0.000777685,-0.009034071,1.483613774,1.483641483,3.171430231
1.712000,0.000323539,-0.009414823,1.474229838,1.474259936,3.183261837
1.720000,-0.000263487,-0.009856431,1.464829304,1.464862488,3.195018327
1.728000,-0.000263487,-0.009856431,1.454119451,1.454152879,3.206694388
1.736000,-0.000888798,-0.010318625,1.455376200,1.455413051,3.218332652
1.744000,-0.001571194,-0.010814054,1.445888316,1.445929609,3.229938023
1.752000,-0.001931790,-0.011159784,1.436034105,1.436078766,3.241466056
1.760000,-0.002374318,-0.011545275,1.426129959,1.426178667,3.252915086
1.768000,-0.002884937,-0.011965045,1.416180276,1.416233759,3.264284735
1.776000,-0.003345244,-0.012358622,1.417478901,1.417536723,3.275619817
1.784000,-0.003795085,-0.012744645,1.407361160,1.407423981,3.286919660
1.792000,-0.004335970,-0.013177309,1.397231055,1.397299919,3.298138556
1.800000,-0.004821806,-0.013582381,1.386925854,1.387000741,3.309275758
1.808000,-0.005396986,-0.014035914,1.376618320,1.376700451,3.320330563
1.816000,-0.005886423,-0.014443715,1.378063194,1.378151457,3.331349971
1.824000,-0.005886423,-0.014443715,1.366074871,1.366163908,3.342327232
1.832000,-0.006866865,-0.015117602,1.356105981,1.356207627,3.353216718
1.840000,-0.007929443,-0.015841514,1.346177663,1.346294221,3.364026726
1.848000,-0.007929443,-0.015841514,1.333763670,1.333881313,3.374747428
1.856000,-0.008980675,-0.016561199,1.336158054,1.336290863,3.385428117
1.864000,-0.010276720,-0.017425666,1.313838870,1.313994612,3.396029259
1.872000,-0.010276720,-0.017425666,1.313838870,1.313994612,3.406541216
1.880000,-0.011545607,-0.018278647,1.303971589,1.304150803,3.417013797
1.888000,-0.012894468,-0.019180407,1.294180106,1.294386458,3.427407946
1.896000,-0.012894468,-0.019180407,1.294180106,1.294386458,3.437763038
1.904000,-0.015167426,-0.020743639,1.286834300,1.287090853,3.448088947
1.912000,-0.015167426,-0.020743639,1.273574301,1.273833525,3.458332645
1.920000,-0.016598698,-0.021704667,1.263703804,1.263999175,3.468483975
1.928000,-0.016598698,-0.021704667,1.250164224,1.250462793,3.478541823
1.936000,-0.018316247,-0.022842078,1.254342049,1.254683713,3.488562409
1.944000,-0.019377758,-0.023585304,1.243562525,1.243937103,3.498556893
1.952000,-0.020364222,-0.024283463,1.232514954,1.232922341,3.508464330
1.960000,-0.022021904,-0.025394220,1.222804387,1.223266283,3.518289085
1.968000,-0.022021904,-0.025394220,1.208710646,1.209177926,3.528018862
1.976000,-0.023909991,-0.026653754,1.213548771,1.214076904,3.537711881
1.984000,-0.025203986,-0.027546141,1.188524131,1.189110441,3.547324630
1.992000,-0.026265835,-0.028293919,1.191597680,1.192222911,3.556849964
2.000000,-0.028253961,-0.029626243,1.182353803,1.183062347,3.566351105
2.008000,-0.029664374,-0.030596709,1.171676831,1.172451589,3.575773161
2.016000,-0.030976997,-0.031506058,1.175438350,1.176268473,3.585168041
2.024000,-0.032341018,-0.032449249,1.164582768,1.165483556,3.594535049
2.032000,-0.033594774,-0.033547875,1.154187577,1.155163639,3.603817638
2.040000,-0.033594774,-0.033547875,1.139144863,1.140133803,3.612998828
2.048000,-0.034656493,-0.034518225,1.128082132,1.129142098,3.622075931
2.056000,-0.036755168,-0.036157547,1.134869633,1.136040226,3.631136660
2.064000,-0.037932885,-0.037195692,1.124028719,1.125283513,3.640181955
2.072000,-0.037932885,-0.037195692,1.108589384,1.109861633,3.649122536
2.080000,-0.040031785,-0.038830535,1.099943267,1.101356230,3.657967407
2.088000,-0.042204467,-0.040514646,1.091445495,1.093012315,3.666744882
2.096000,-0.042204467,-0.040514646,1.091445495,1.093012315,3.675488980
2.104000,-0.044363746,-0.042190848,1.066920512,1.068675624,3.684135732
2.112000,-0.046749690,-0.044012757,1.075068691,1.076984376,3.692718372
2.120000,-0.046749690,-0.044012757,1.058984539,1.060929267,3.701270026
2.128000,-0.049006560,-0.045743803,1.050664580,1.052801120,3.709724948
2.136000,-0.051433360,-0.047580706,1.059159099,1.061474121,3.718182049
2.144000,-0.051433360,-0.047580706,1.042823332,1.045174538,3.726608644
2.152000,-0.053932631,-0.049457638,1.035194100,1.037777246,3.734940451
2.160000,-0.056292219,-0.051233759,1.027132806,1.029949277,3.743211357
2.168000,-0.056292219,-0.051233759,1.010427047,1.013289953,3.751384314
2.176000,-0.058776581,-0.053092973,1.019436148,1.022508489,3.759527507
2.184000,-0.061322106,-0.054996224,1.011903758,1.015250807,3.767678545
2.192000,-0.061322106,-0.054996224,0.994956596,0.998360462,3.775732990
2.200000,-0.064120492,-0.057075309,0.988169685,0.991891302,3.783693997
2.208000,-0.066734658,-0.059034353,0.980799427,0.984838101,3.791600914
2.216000,-0.066734658,-0.059034353,0.980799427,0.984838101,3.799479619
2.224000,-0.069682201,-0.061216621,0.957119919,0.961603672,3.807265386
2.232000,-0.072321696,-0.063183354,0.967271648,0.972027265,3.814999910
2.240000,-0.072321696,-0.063183354,0.949740875,0.954583833,3.822706354
2.248000,-0.075539564,-0.065552222,0.942944738,0.948234201,3.830317627
2.256000,-0.079348227,-0.068321144,0.956016946,0.961734018,3.837957499
2.264000,-0.081706723,-0.070106672,0.946408600,0.952512558,3.845614486
2.272000,-0.083985930,-0.071837557,0.936488850,0.942987613,3.853196486
2.280000,-0.086351214,-0.073627634,0.926850059,0.933771167,3.860703522
2.288000,-0.088605938,-0.075342795,0.916792370,0.924140573,3.868135169
2.296000,-0.088605938,-0.075342795,0.898602314,0.906098045,3.875456123
2.304000,-0.092092057,-0.077913417,0.893036054,0.901146403,3.882685101
2.312000,-0.095485484,-0.080418734,0.905609832,0.914173845,3.889946382
2.320000,-0.095485484,-0.080418734,0.887210790,0.895950688,3.897186880
2.328000,-0.099315455,-0.083220368,0.883142970,0.892597722,3.904341074
2.336000,-0.101549422,-0.084909810,0.873004014,0.882982429,3.911443394
2.344000,-0.105076132,-0.087491540,0.886581803,0.897063574,3.918563578
2.352000,-0.105076132,-0.087491540,0.867880005,0.878584923,3.925666172
2.360000,-0.108886046,-0.090273021,0.864037754,0.875537909,3.932682663
2.368000,-0.111181741,-0.092001630,0.854223781,0.866327852,3.939650127
2.376000,-0.114726869,-0.094609810,0.849463645,0.862381443,3.946564964
2.384000,-0.114726869,-0.094609810,0.849463645,0.862381443,3.953464015
2.392000,-0.118323875,-0.097256718,0.845026524,0.858795223,3.960348722
2.400000,-0.121938576,-0.099916762,0.840785393,0.855436995,3.967205651
2.408000,-0.125463781,-0.102512946,0.836286582,0.851836435,3.974034745
2.416000,-0.125463781,-0.102512946,0.836286582,0.851836435,3.980849436
2.424000,-0.129118880,-0.105198113,0.832495001,0.848991316,3.987652747
2.432000,-0.132881095,-0.107957197,0.829276262,0.846765174,3.994435773
2.440000,-0.132881095,-0.107957197,0.809748757,0.827650404,4.001133435
2.448000,-0.136649495,-0.110728664,0.806610104,0.825562706,4.007746288
2.456000,-0.136649495,-0.110728664,0.806610104,0.825562706,4.014350789
2.464000,-0.140360480,-0.113470269,0.803348101,0.823373997,4.020946536
2.472000,-0.144285297,-0.116378589,0.801208401,0.822372862,4.027529524
2.480000,-0.146890943,-0.118339358,0.793162772,0.815284206,4.034080152
2.488000,-0.149412741,-0.120240709,0.784801245,0.807895407,4.040572870
2.496000,-0.149412741,-0.120240709,0.784801245,0.807895407,4.047036034
2.504000,-0.156000694,-0.125160975,0.795567236,0.820322322,4.053548905
2.512000,-0.156000694,-0.125160975,0.775490040,0.800865962,4.060033658
2.520000,-0.158745413,-0.127219019,0.768347837,0.794822738,4.066416412
2.528000,-0.161390921,-0.129204897,0.760779960,0.788369890,4.072749183
2.536000,-0.166391393,-0.132968633,0.785068615,0.813449127,4.079156459
2.544000,-0.166391393,-0.132968633,0.764782290,0.793888344,4.085585809
2.552000,-0.169012462,-0.134940563,0.757308613,0.787585236,4.091911703
2.560000,-0.171466311,-0.136793120,0.749040974,0.780496915,4.098184032
2.568000,-0.175396179,-0.139737321,0.748307883,0.781188214,4.104430772
2.576000,-0.175396179,-0.139737321,0.748307883,0.781188214,4.110680278
2.584000,-0.179628571,-0.142913891,0.728783881,0.764079020,4.116861347
2.592000,-0.182131653,-0.144810630,0.741791582,0.777429616,4.123027382
2.600000,-0.184663435,-0.146723880,0.734411534,0.771355160,4.129222521
2.608000,-0.187127565,-0.148583395,0.726737797,0.765010834,4.135367985
2.616000,-0.191198444,-0.151632367,0.727796139,0.767617378,4.141498497
2.624000,-0.193739375,-0.153547106,0.741547467,0.781667644,4.147695638
2.632000,-0.196403255,-0.155980943,0.734231323,0.775886543,4.153925854
2.640000,-0.199122747,-0.158448903,0.727328899,0.770560348,4.160111642
2.648000,-0.199122747,-0.158448903,0.706419496,0.750855797,4.166197306
2.656000,-0.206018900,-0.164471490,0.743287115,0.788650996,4.172355334
2.664000,-0.206018900,-0.164471490,0.722332645,0.768933748,4.178585673
2.672000,-0.211690371,-0.169564975,0.732096863,0.780724607,4.184784306
2.680000,-0.214200114,-0.171848683,0.724808155,0.775087427,4.191007554
2.688000,-0.216949736,-0.174305243,0.719053243,0.771029878,4.197192023
2.696000,-0.216949736,-0.174305243,0.719053243,0.771029878,4.203360262
2.704000,-0.219640513,-0.176709590,0.713124671,0.766821381,4.209511667
2.712000,-0.222254475,-0.179046048,0.706846231,0.762290058,4.215628113
2.720000,-0.224815240,-0.181334866,0.700360431,0.757580991,4.221707597
2.728000,-0.227463578,-0.183685554,0.694520928,0.753551181,4.227752126
2.736000,-0.229870623,-0.185849233,0.708541133,0.767731058,4.233837255
2.744000,-0.233812114,-0.189204527,0.689830553,0.752550762,4.239918382
2.752000,-0.233812114,-0.189204527,0.689830553,0.752550762,4.245938788
2.760000,-0.237433677,-0.192319093,0.690675729,0.755244561,4.251969970
2.768000,-0.241009524,-0.195400311,0.691537541,0.757951873,4.258022755
2.776000,-0.241009524,-0.195400311,0.691537541,0.757951873,4.264086370
2.784000,-0.244828661,-0.198672501,0.672957702,0.743158062,4.270090810
2.792000,-0.248682564,-0.201965718,0.697673006,0.767711399,4.276134288
2.800000,-0.252377158,-0.205129502,0.700316973,0.772150377,4.282293735
2.808000,-0.252377158,-0.205129502,0.678928140,0.752805261,4.288393558
2.816000,-0.255957609,-0.208204655,0.702519181,0.776142175,4.294509347
2.824000,-0.259774824,-0.211479275,0.706685795,0.782055788,4.300742139
2.832000,-0.259774824,-0.211479275,0.685273913,0.762762597,4.306921413
2.840000,-0.262116244,-0.213576807,0.679561113,0.759027855,4.313008575
2.848000,-0.265671988,-0.216653166,0.682588009,0.763836756,4.319100033
2.856000,-0.265671988,-0.216653166,0.682588009,0.763836756,4.325210727
2.864000,-0.269274314,-0.219773157,0.686332344,0.769325018,4.331343374
2.872000,-0.272719105,-0.222770108,0.689347211,0.774081268,4.337516999
2.880000,-0.272719105,-0.222770108,0.667914068,0.755057239,4.343633553
2.888000,-0.276286473,-0.225865467,0.672216982,0.761068390,4.349698056
2.896000,-0.280018767,-0.229093892,0.678173225,0.768643900,4.355816905
2.904000,-0.282382210,-0.231207458,0.695518177,0.785456642,4.362033307
2.912000,-0.284755161,-0.233329175,0.691686215,0.783554609,4.368309352
2.920000,-0.287605306,-0.235848485,0.691772308,0.785423609,4.374585265
2.928000,-0.289875140,-0.237894757,0.687560242,0.783173416,4.380859653
2.936000,-0.292119910,-0.239921672,0.704757613,0.799737297,4.387191296
2.944000,-0.294564684,-0.242116017,0.702384451,0.799207380,4.393587075
2.952000,-0.296950450,-0.244261561,0.699795664,0.798471823,4.399977792
2.960000,-0.299049338,-0.246164856,0.695090027,0.795724694,4.406354578
2.968000,-0.301347157,-0.248232542,0.692253697,0.794760772,4.412716519
2.976000,-0.303507467,-0.250182463,0.688569094,0.792991453,4.419067528
2.984000,-0.305471232,-0.251961527,0.704722549,0.808350886,4.425472898
2.992000,-0.305471232,-0.251961527,0.683425420,0.789852891,4.431865713
3.000000,-0.308846166,-0.254925130,0.690660990,0.798364189,4.438218581
3.008000,-0.310819735,-0.256707890,0.686102445,0.795766557,4.444595104
3.016000,-0.313860973,-0.259392826,0.712396199,0.820549629,4.451060369
3.024000,-0.313860973,-0.259392826,0.669993583,0.784018335,4.457478641
3.032000,-0.316902658,-0.262087611,0.696735207,0.809047069,4.463850902
3.040000,-0.320772459,-0.265183030,0.703460636,0.817357863,4.470356522
3.048000,-0.320772459,-0.265183030,0.682342578,0.799254906,4.476822973
