time_sec,e_x,e_y,e_z,error_norm,error_integral
0.928000,0.045229081,-0.020897983,0.431040645,0.433910628,0.798116410
0.936000,0.046895470,-0.022817293,0.482650757,0.485460160,0.801793893
0.944000,0.047494810,-0.023761032,0.505301952,0.508085039,0.805768074
0.952000,0.047388021,-0.024839016,0.525753737,0.528469103,0.809914291
0.960000,0.047330435,-0.025966203,0.547372580,0.550028322,0.814228280
0.968000,0.047327485,-0.027143424,0.570180655,0.572784982,0.818719534
0.976000,0.047288265,-0.028272605,0.591562033,0.594122175,0.823387162
0.984000,0.047189225,-0.029324057,0.610852242,0.613373609,0.828217145
0.992000,0.047131810,-0.030416651,0.631075382,0.633563508,0.833204894
1.000000,0.047118511,-0.031560956,0.652385950,0.654846299,0.838358533
1.008000,0.047097284,-0.032702433,0.673382282,0.675818986,0.843681194
1.016000,0.047040027,-0.033817580,0.693381548,0.695797646,0.849167661
1.024000,0.046982441,-0.034928875,0.713128567,0.715527588,0.854812962
1.032000,0.046939235,-0.036058681,0.733123541,0.735509107,0.860617108
1.040000,0.046887267,-0.037173895,0.752598763,0.754973650,0.866579039
1.048000,0.046830725,-0.038279386,0.771690845,0.774057614,0.872695165
1.056000,0.046783227,-0.039402133,0.791013002,0.793374293,0.878964892
1.064000,0.046751108,-0.040553888,0.810773373,0.813132059,0.885390918
1.072000,0.046692107,-0.041659752,0.829330444,0.831687846,0.891970197
1.080000,0.046589945,-0.042678764,0.845910072,0.848266438,0.898690014
1.088000,0.046526320,-0.043785265,0.864095211,0.866453912,0.905548896
1.096000,0.046458621,-0.044897405,0.882153511,0.884516251,0.912552776
1.104000,0.046381127,-0.045995792,0.899711609,0.902079709,0.919699160
1.112000,0.046328172,-0.047167240,0.918435097,0.920811639,0.926990726
1.120000,0.046237890,-0.048249518,0.935395956,0.937780120,0.934425093
1.128000,0.046146061,-0.049339673,0.952286243,0.954679502,0.941994931
1.136000,0.046033971,-0.050377091,0.968022585,0.970425011,0.949695349
1.144000,0.046050224,-0.051895505,0.991993666,0.994417015,0.957554717
1.152000,0.046050224,-0.051895505,0.991993666,0.994417015,0.965510053
1.160000,0.046049144,-0.053462302,1.016245842,1.018692472,0.973562491
1.168000,0.046049144,-0.053462302,1.016245842,1.018692472,0.981712031
1.176000,0.046017293,-0.055021627,1.039813519,1.042284570,0.989955939
1.184000,0.045959335,-0.056599407,1.063169718,1.065666741,0.998387745
1.192000,0.045959335,-0.056599407,1.063169718,1.065666741,1.006913078
1.200000,0.045863427,-0.058107464,1.084991217,1.087513619,1.015525800
1.208000,0.045758579,-0.059742471,1.108283997,1.110835914,1.024319198
1.216000,0.045758579,-0.059742471,1.108283997,1.110835914,1.033205885
1.224000,0.045614630,-0.061328588,1.130268097,1.132849443,1.042180627
1.232000,0.045440003,-0.062945670,1.152182817,1.154795305,1.051331206
1.240000,0.045221254,-0.064203745,1.168473244,1.171109219,1.060634824
1.248000,0.044984464,-0.065302974,1.182281256,1.184937571,1.070059011
1.256000,0.044737536,-0.066407433,1.195933104,1.198610605,1.079593204
1.264000,0.044480681,-0.067483870,1.209068298,1.211766790,1.089234713
1.272000,0.044208307,-0.068717947,1.224059820,1.226783996,1.098988916
1.280000,0.043925751,-0.069877429,1.237802267,1.240550998,1.108858256
1.288000,0.043637805,-0.070938645,1.250071764,1.252843152,1.118831833
1.296000,0.043338627,-0.072018778,1.262430668,1.265225724,1.128904109
1.304000,0.043012321,-0.073251015,1.276453257,1.279276627,1.139082118
1.312000,0.042688671,-0.074334508,1.288457632,1.291305933,1.149364448
1.320000,0.042357404,-0.075402675,1.300092459,1.302965891,1.159741535
1.328000,0.042017601,-0.076461216,1.311414003,1.314312933,1.170210651
1.336000,0.041668441,-0.077521658,1.322562933,1.325488053,1.180769855
1.344000,0.041215472,-0.079042731,1.338627338,1.341592196,1.191438176
1.352000,0.041215472,-0.079042731,1.338627338,1.341592196,1.202170913
1.360000,0.040736195,-0.080806708,1.358237982,1.361249271,1.212982279
1.368000,0.040406805,-0.081831468,1.369641304,1.372678550,1.223917990
1.376000,0.040058661,-0.082884071,1.381135941,1.384200474,1.234945506
1.384000,0.039702274,-0.083922526,1.392272472,1.395364432,1.246063766
1.392000,0.039702274,-0.083922526,1.392272472,1.395364432,1.257226682
1.400000,0.039188914,-0.085450275,1.407953739,1.411088676,1.268452494
1.408000,0.038617376,-0.087065367,1.424033403,1.427215055,1.279805709
1.416000,0.038239311,-0.088029882,1.433666229,1.436875208,1.291262070
1.424000,0.037640080,-0.089578835,1.448343515,1.451599146,1.302815967
1.432000,0.037640080,-0.089578835,1.448343515,1.451599146,1.314428761
1.440000,0.036985189,-0.091197362,1.463124752,1.466430668,1.326100880
